Screen,Section,Exact UI label,Angular component,Control/property,Visibility condition,Editable/read-only,Required/optional,Unit,Permission,HTTP endpoint,API field,Backend schema,Service,Model,Table,Column,Source type,Validation,Stale effect,Guide link
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Electricity emission factor ({{ electricityEfUnit() }}),purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,tCO2e,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Electricity factor source,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,MWh,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Country,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Goods description,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Justification for using a default value,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Provenance notes,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Evidence reference,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Target product,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Quantity,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,t,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,Notes,purchased-precursors/purchased-precursors.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamPurchasedPrecursorService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/10-*.md
purchased-precursors,purchased-precursors/purchased-precursors.component.html,[display:result-badge],purchased-precursors/purchased-precursors.component.html,"class=""result-badge""",conditional-css,read-only,n/a,—,cbam:view,GET|POST|PATCH …/purchased-precursors; POST …/default-values/resolve,—,n/a,CbamPurchasedPrecursorService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/10-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Fuel use record,stationary-combustion/stationary-combustion.component.html,formControlName=activityRecordId,template-present,editable-if-configure,required,—,cbam:configure for writes / cbam:view for reads,POST …/stationary-combustion/executions; GET summary|results|fuels,activityRecordId,StationaryCombustionExecute,CbamStationaryCombustionService,CbamStationaryCombustionResult,cbam_stationary_combustion_results,activity_record_id,USER_INPUT,required FK,immutable-snapshot; superseded-via-current-pointer,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Calculation date,stationary-combustion/stationary-combustion.component.html,formControlName=calculationReferenceDate,template-present,editable-if-configure,optional/unknown,datetime,cbam:configure for writes / cbam:view for reads,POST …/stationary-combustion/executions; GET summary|results|fuels,calculationReferenceDate,CbamStationaryCombustionResult ORM / API DTO,CbamStationaryCombustionService,CbamStationaryCombustionResult,cbam_stationary_combustion_results,calculation_reference_date,SNAPSHOT,server-authoritative,stale-until-recalculate-or-new-execution,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Density,stationary-combustion/stationary-combustion.component.html,formControlName=densityValue,template-present,editable-if-configure,required,density-unit,cbam:configure for writes / cbam:view for reads,POST …/stationary-combustion/executions; GET summary|results|fuels,densityValue,CbamStationaryCombustionResult ORM / API DTO,CbamStationaryCombustionService,CbamStationaryCombustionResult,cbam_stationary_combustion_results,density_value,SNAPSHOT,required-client+server,stale-until-recalculate-or-new-execution,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Density unit,stationary-combustion/stationary-combustion.component.html,formControlName=densityUnit,template-present,editable-if-configure,optional/unknown,unit code,cbam:configure for writes / cbam:view for reads,POST …/stationary-combustion/executions; GET summary|results|fuels,densityUnit,StationaryCombustionExecute,CbamStationaryCombustionService,CbamStationaryCombustionResult,cbam_stationary_combustion_results,density_unit,USER_INPUT,required with density,immutable-snapshot; superseded-via-current-pointer,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,fuel,stationary-combustion/stationary-combustion.component.html,table-column:fuel,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,fuel,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,fuel,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,activities,stationary-combustion/stationary-combustion.component.html,table-column:activities,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,activities,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,activities,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,mass,stationary-combustion/stationary-combustion.component.html,table-column:mass,when-rows,read-only-display,n/a,t,cbam:view,n/a-ui-only,mass,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,mass,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,energy,stationary-combustion/stationary-combustion.component.html,table-column:energy,when-rows,read-only-display,n/a,MWh,cbam:view,n/a-ui-only,energy,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,energy,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,fossilCo2,stationary-combustion/stationary-combustion.component.html,table-column:fossilCo2,when-rows,read-only-display,n/a,tCO2e,cbam:view,n/a-ui-only,fossilCo2,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,fossil_co2,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,final,stationary-combustion/stationary-combustion.component.html,table-column:final,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,final,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,final,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,status,stationary-combustion/stationary-combustion.component.html,table-column:status,when-rows,read-only-display,n/a,—,cbam:view,POST …/stationary-combustion/executions; GET summary|results|fuels,status,CbamActivityRecord ORM / API DTO,CbamStationaryCombustionService,CbamActivityRecord,cbam_activity_records,status,SNAPSHOT,server-authoritative,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,date,stationary-combustion/stationary-combustion.component.html,table-column:date,when-rows,read-only-display,n/a,datetime,cbam:view,n/a-ui-only,date,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,date,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,amount,stationary-combustion/stationary-combustion.component.html,table-column:amount,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,amount,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,amount,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,dataset,stationary-combustion/stationary-combustion.component.html,table-column:dataset,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,dataset,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,dataset,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,actions,stationary-combustion/stationary-combustion.component.html,table-column:actions,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,actions,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,actions,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Fuel use record,stationary-combustion/stationary-combustion.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Calculation date,stationary-combustion/stationary-combustion.component.html,mat-label,template-present,label,n/a,datetime,cbam:view,n/a-ui-only,—,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Density,stationary-combustion/stationary-combustion.component.html,mat-label,template-present,label,n/a,density-unit,cbam:view,n/a-ui-only,—,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,Density unit,stationary-combustion/stationary-combustion.component.html,mat-label,template-present,label,n/a,density-unit,cbam:view,n/a-ui-only,—,n/a,CbamStationaryCombustionService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,[display:summary-status],stationary-combustion/stationary-combustion.component.html,"class=""summary-status""",conditional-css,read-only,n/a,—,cbam:view,POST …/stationary-combustion/executions; GET summary|results|fuels,—,n/a,CbamStationaryCombustionService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,[display:status-text],stationary-combustion/stationary-combustion.component.html,"class=""status-text""",conditional-css,read-only,n/a,—,cbam:view,POST …/stationary-combustion/executions; GET summary|results|fuels,—,n/a,CbamStationaryCombustionService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/07-*.md
stationary-combustion,stationary-combustion/stationary-combustion.component.html,[display:result-badge],stationary-combustion/stationary-combustion.component.html,"class=""result-badge""",conditional-css,read-only,n/a,—,cbam:view,POST …/stationary-combustion/executions; GET summary|results|fuels,—,n/a,CbamStationaryCombustionService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/07-*.md
